S. J. Kirch,A. H. Simon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. J. Kirch,J. P. Wolfe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",R. B. van Dover,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",R. Felder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",A. P. Ramirez,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",B. Batlogg,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",R. J. Cava,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.","W. F. Peck, Jr.",3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",D. L. Brewe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",J. D. Thompson,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",P. Gammel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",J. I. Budnick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",A. S. Cooper,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",Zhengquan Tan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",Z. Fisk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",J. J. Krajewski,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",T. T. Palstra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",S-W. Cheong,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",W. Q. Chen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L. W. Rupp, Jr.",H. F. Poulsen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,C. S. Fadley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,T. Greber,5,1,0,1,0,0,1,0,1,3,0,0,1,2,1,0,2,1,1,0,0
J. Osterwalder,L. Schlapbach,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,S. Hüfner,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,D. J. Friedman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,T. Tran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,B. Sinkovic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,A. Stuck,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Osterwalder,B. Hermsmeier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,J. P. Garno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. B. van Dover,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,M. A. Paalanen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. E. Walstedt,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,H. Pastoriza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,H. Safar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,J. Buan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,J. H. Freed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,G. P. Espinosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
